iteration,energy
0,-7.8580013883
1,-8.0013872696
2,-8.1038597800
3,-7.9114440300
4,-7.7775754734
5,-8.1336338387
6,-8.1259337994
7,-8.3360699089
8,-8.4627251176
9,-8.6605430963
10,-9.2198132335
11,-8.9161698482
12,-9.0694025845
13,-8.9757427091
14,-8.8771505468
15,-9.3696489799
16,-9.6468261118
17,-9.7642906021
18,-9.4948840576
19,-9.5876373108
20,-9.5458328666
21,-9.7998845664
22,-9.4331324219
23,-9.5707678341
24,-9.6755570768
25,-9.5128997599
26,-9.6348567955
27,-9.7348538682
28,-9.8053082315
29,-9.8705232009
30,-9.5551377873
31,-9.4003926792
32,-9.8621155382
33,-9.5546744130
34,-9.6124492376
35,-9.7852914879
36,-9.6542635264
37,-9.8355472214
38,-9.7005859185
39,-9.6880700364
40,-9.6829473039
41,-9.7345104853
42,-9.8242637758
43,-9.8698666966
44,-9.6339531535
45,-9.6356860919
46,-9.6696824490
47,-9.6213490459
48,-9.6341851018
49,-9.6503632758
50,-9.7781349984
51,-9.7034048275
52,-9.7500233052
53,-9.8575609195
54,-9.7587760626
55,-9.8584914821
56,-9.8201740792
57,-9.7871771372
58,-9.7432673113
59,-9.6513491538
60,-9.8391156370
61,-9.5106685660
62,-9.6632381602
63,-9.7941630389
64,-9.7451257186
65,-9.8651731940
66,-9.6286348204
67,-9.8419275456
68,-9.7695258185
69,-9.7382664047
70,-9.8245856473
71,-9.6947109633
72,-9.6815459793
73,-9.8591125931
74,-9.8377146719
75,-9.7083764826
76,-9.6166444323
77,-9.8259071723
78,-9.8019923689
79,-9.8302612323
80,-9.6037704930
81,-9.6804976882
82,-9.5889876680
83,-9.7572654373
84,-9.7720836383
85,-9.7772566964
86,-9.7903512980
87,-9.7675577733
88,-9.7435206238
89,-9.6952436230
90,-9.6541278457
91,-9.6866552184
92,-9.7174308651
93,-9.7234883673
94,-9.7933085698
95,-9.7141731860
96,-9.7364762055
97,-9.7818715679
98,-9.7733219045
99,-9.8199245489
100,-9.5931271018
101,-9.8907048404
102,-9.8396281322
103,-9.7477938347
104,-9.8023804766
105,-9.8093024976
106,-9.7661638637
107,-9.7498807567
108,-9.7794772582
109,-9.7352792941
110,-9.8189766954
111,-9.6528129433
112,-9.8612410376
113,-9.7361691779
114,-9.7324395243
115,-9.6962672356
116,-9.8079192368
117,-9.8467962067
118,-9.7397212555
119,-9.8393853956
120,-9.8171247885
121,-9.7587390895
122,-9.7124562945
123,-9.8217400728
124,-9.8436824234
125,-9.7860703908
126,-9.8154769557
127,-9.8253880062
128,-9.8738965311
129,-9.8134002398
130,-9.7490266255
131,-9.6773448634
132,-9.7781651817
133,-9.8791246711
134,-9.8086067458
135,-9.8925212656
136,-9.7554545296
137,-9.8329416266
138,-9.8537231775
139,-9.6236480178
140,-9.7431344525
141,-9.7852151320
142,-9.7325369984
143,-9.8549764251
144,-9.8195001073
145,-9.7141375778
146,-9.8287523486
147,-9.7827557987
148,-9.8409684669
149,-9.8131351283
150,-9.7362154666
151,-9.8126844007
152,-9.8719985652
153,-9.7821230404
154,-9.7240328516
155,-9.8524392926
156,-9.7892006398
157,-9.8210766471
158,-9.7995597544
159,-9.7748051421
160,-9.7563587420
161,-9.7774103383
162,-9.6953873629
163,-9.8314837139
164,-9.8571492983
165,-9.7404779822
166,-9.8149637668
167,-9.8039365551
168,-9.8386101503
169,-9.7169856732
170,-9.8767853501
171,-9.8043900894
172,-9.8289889845
173,-9.8026049374
174,-9.7000180698
175,-9.8319048383
176,-9.8658410453
177,-9.7456509985
178,-9.7011139522
179,-9.8763549797
180,-9.7240867253
181,-9.8381362212
182,-9.7873747114
183,-9.8299648555
184,-9.8196430678
185,-9.7208278575
186,-9.7679933907
187,-9.9202816731
188,-9.8321078957
189,-9.8086242029
190,-9.8924440958
191,-9.6949895829
192,-9.8260786165
193,-9.8214742996
194,-9.7727820506
195,-9.7948730254
196,-9.8099482796
197,-9.7944288360
198,-9.8153308143
199,-9.7929872852
200,-9.8058750902
201,-9.7288408012
202,-9.7933459225
203,-9.8176399374
204,-9.8338834951
205,-9.8276906465
206,-9.8399659916
207,-9.8347486978
208,-9.7642087504
209,-9.8220694303
210,-9.8252864156
211,-9.7683348745
212,-9.8479361586
213,-9.7875008052
214,-9.8080946557
215,-9.8301581966
216,-9.7853743736
217,-9.7838442277
218,-9.8245791336
219,-9.8163113825
220,-9.8055467462
221,-9.8265192692
222,-9.7706659541
223,-9.8335326925
224,-9.9154126205
225,-9.8835186761
226,-9.7981450693
227,-9.8379175444
228,-9.7898706907
229,-9.7618660147
230,-9.8237710133
231,-9.7950724006
232,-9.8543758529
233,-9.8236466311
234,-9.7960232518
235,-9.7939380733
236,-9.8685282267
237,-9.7933969444
238,-9.8893401744
239,-9.7778820253
240,-9.7989701649
241,-9.8601634506
242,-9.8035353577
243,-9.8455344531
244,-9.8303283825
245,-9.8372845639
246,-9.8148008568
247,-9.7654851202
248,-9.8522902629
249,-9.8046257691
250,-9.8373357794
251,-9.8130946640
252,-9.8054478538
253,-9.8578595776
254,-9.8214654012
255,-9.8380257760
256,-9.8087062504
257,-9.8241569973
258,-9.8134986434
259,-9.8193622338
260,-9.7647840978
261,-9.8156301145
262,-9.8402108279
263,-9.8125837585
264,-9.8098701154
265,-9.8044712281
266,-9.8451761571
267,-9.8390091435
268,-9.7967996180
269,-9.8206741378
270,-9.8149329636
271,-9.7708836359
272,-9.8416923749
273,-9.8697016499
274,-9.8591950321
275,-9.7636996113
276,-9.7946919224
277,-9.7964043048
278,-9.7927651328
279,-9.8455669228
280,-9.8273691611
281,-9.8232177243
282,-9.8575017050
283,-9.8272107321
284,-9.8815488514
285,-9.8445664571
286,-9.8304262330
287,-9.8590427489
288,-9.8349715610
289,-9.8553995060
290,-9.8692650983
291,-9.8308130600
292,-9.7552629554
293,-9.8450941539
294,-9.7995424652
295,-9.8961746792
296,-9.8049779744
297,-9.8362509293
298,-9.8307817735
299,-9.8030403412
300,-9.8476627204
301,-9.8072215155
302,-9.8622352366
303,-9.7922008433
304,-9.8143715552
305,-9.8425679286
306,-9.8435684998
307,-9.8343225512
308,-9.8379838526
309,-9.8148425604
310,-9.8278213059
311,-9.7838843434
312,-9.8352372515
313,-9.8405107371
314,-9.8805311756
315,-9.8377030541
316,-9.8437622814
317,-9.8732030901
318,-9.8686669297
319,-9.8455518969
320,-9.8476153403
321,-9.8260256878
322,-9.8252553731
323,-9.8041973617
324,-9.8171688852
325,-9.8256058070
326,-9.8358758455
327,-9.7733959265
328,-9.8229180094
329,-9.7878753605
330,-9.8567812484
331,-9.8092656247
332,-9.7846848058
333,-9.8227363689
334,-9.8838975202
335,-9.8406247430
336,-9.8572149186
337,-9.7914073812
338,-9.8710453676
339,-9.8450942871
340,-9.8208108310
341,-9.8050922398
342,-9.7652093745
343,-9.8165413849
344,-9.8652422143
345,-9.8360784727
346,-9.8344253333
347,-9.8704387928
348,-9.7654910918
349,-9.8509715915
350,-9.8418377323
351,-9.8588998464
352,-9.8728115954
353,-9.8003755575
354,-9.8301387769
355,-9.8700773984
356,-9.7968641917
357,-9.8210976833
358,-9.8414957638
359,-9.8024094790
360,-9.8292035805
361,-9.8246046508
362,-9.8626030011
363,-9.8269421499
364,-9.7881224366
365,-9.8580925006
366,-9.8795981471
367,-9.8001947283
368,-9.8647775957
369,-9.8359330507
370,-9.8702763290
371,-9.8252371852
372,-9.8492903989
373,-9.8094530161
374,-9.8439025512
375,-9.8167699008
376,-9.8549820503
377,-9.7916835584
378,-9.7974264526
379,-9.8698733545
380,-9.7968827613
381,-9.8036170715
382,-9.8473768679
383,-9.8239445687
384,-9.8373648003
385,-9.8425829037
386,-9.7978800045
387,-9.7589718546
388,-9.7899018068
389,-9.8406099171
390,-9.8424191702
391,-9.8555868581
392,-9.8066014629
393,-9.7538657697
394,-9.8791683201
395,-9.8016735432
396,-9.8189997804
397,-9.7858416444
398,-9.7983879158
399,-9.8228323146
400,-9.8111715258
401,-9.7823614080
402,-9.8304367540
403,-9.8389082261
404,-9.8384286471
405,-9.8525650658
406,-9.8419463706
407,-9.8533154363
408,-9.8635790850
409,-9.8375507769
410,-9.8313256941
411,-9.8345331805
412,-9.8582855519
413,-9.8258049668
414,-9.8249251916
415,-9.8278606959
416,-9.8314817165
417,-9.8128849692
418,-9.8338437139
419,-9.8118641990
420,-9.8566779362
421,-9.8469309845
422,-9.8065526144
423,-9.8584319104
424,-9.8392589264
425,-9.7996768220
426,-9.8360827508
427,-9.8193304985
428,-9.8205768512
429,-9.8364380254
430,-9.8598057296
431,-9.8262753902
432,-9.8659086426
433,-9.8200640919
434,-9.8375130250
435,-9.8473200346
436,-9.8483478281
437,-9.8162181101
438,-9.8621728365
439,-9.8348148080
440,-9.8622835875
441,-9.8247502045
442,-9.7895322493
443,-9.8429524038
444,-9.8376656833
445,-9.8133587535
446,-9.8186362699
447,-9.7739385663
448,-9.8296498919
449,-9.9026837683
450,-9.8429337811
451,-9.8424213227
452,-9.8301097122
453,-9.8764357688
454,-9.8429312836
455,-9.8433493512
456,-9.7983861322
457,-9.8739736207
458,-9.8608698730
459,-9.8471260239
460,-9.8521446280
461,-9.8277824294
462,-9.7473269236
463,-9.8080521671
464,-9.8244906700
465,-9.8932651172
466,-9.8381453297
467,-9.8298493252
468,-9.7996744466
469,-9.8524370607
470,-9.8717316597
471,-9.8448226530
472,-9.8166673238
473,-9.7859529063
474,-9.8469416689
475,-9.8191133472
476,-9.8395136246
477,-9.8863664578
478,-9.8432493878
479,-9.8513252608
480,-9.8374259242
481,-9.8380451301
482,-9.7965259230
483,-9.8173831414
484,-9.8275740887
485,-9.8201835276
486,-9.8105302230
487,-9.8343430412
488,-9.8007508750
489,-9.8468866765
490,-9.8362943611
491,-9.8341044096
492,-9.8394035501
493,-9.8254176990
494,-9.8547072409
495,-9.7963147343
496,-9.8318926050
497,-9.7967521630
498,-9.8584099039
499,-9.8425094125
500,-9.8341667258
501,-9.8044376397
502,-9.8639055993
503,-9.8293341285
504,-9.8509655985
505,-9.8665773573
506,-9.7918238198
507,-9.7832002137
508,-9.8293011890
509,-9.8213069896
510,-9.8210885080
511,-9.8567812265
512,-9.8316072715
513,-9.8134876659
514,-9.8348141199
515,-9.8411202384
516,-9.8115034840
517,-9.8900190268
518,-9.8189710181
519,-9.8176470844
520,-9.8738176390
521,-9.8179607966
522,-9.8508183042
523,-9.8281031881
524,-9.8200892407
525,-9.8728829065
526,-9.8358882261
527,-9.8958639024
528,-9.8365399221
529,-9.8393665765
530,-9.8321865119
531,-9.8510596735
532,-9.8059401779
533,-9.8408033917
534,-9.8501140605
535,-9.8289893392
536,-9.8200142223
537,-9.8535325264
538,-9.8631813350
539,-9.8138254277
540,-9.8268267665
541,-9.8182396066
542,-9.8291507988
543,-9.8243147770
544,-9.8556502253
545,-9.8043610224
546,-9.8535803404
547,-9.8546244262
548,-9.7940160129
549,-9.8180128758
550,-9.8248297052
551,-9.7987716247
552,-9.8435889819
553,-9.7937932979
554,-9.8044883128
555,-9.8210349313
556,-9.7980174961
557,-9.7867790624
558,-9.8547267269
559,-9.8530050882
560,-9.8603571729
561,-9.7960760760
562,-9.8109303446
563,-9.8122884388
564,-9.7803060100
565,-9.8500246705
566,-9.9171170679
567,-9.8311609839
568,-9.8419212670
569,-9.7934206178
570,-9.7829909609
571,-9.8328822916
572,-9.8000897010
573,-9.8296521657
574,-9.8268521581
575,-9.8506862384
576,-9.8474742014
577,-9.8366337774
578,-9.8554598569
579,-9.8998333695
580,-9.8001422017
581,-9.8378618422
582,-9.8448291744
583,-9.8311473583
584,-9.8442248990
585,-9.8443451539
586,-9.8263045807
587,-9.8632722103
588,-9.8332340356
589,-9.8076402455
590,-9.8442908004
591,-9.8021022620
592,-9.8065275902
593,-9.8512416150
594,-9.8541518930
595,-9.8230485997
596,-9.8188106497
597,-9.8386137865
598,-9.8227030687
599,-9.8365775700
600,-9.8209592467
601,-9.8146792092
602,-9.9036595063
603,-9.8415602034
604,-9.8697963115
605,-9.8038543378
606,-9.8323925237
607,-9.8245744794
608,-9.8237169357
609,-9.8156330100
610,-9.8472780005
611,-9.8706155402
612,-9.8178989854
613,-9.8128674549
614,-9.8483906138
615,-9.7694660113
616,-9.8509519548
617,-9.8332628466
618,-9.8498383678
619,-9.8461695478
620,-9.8291996136
621,-9.8411911582
622,-9.8506629186
623,-9.8261179810
624,-9.8307570358
625,-9.8533508783
626,-9.8168480209
627,-9.8306313159
628,-9.7778777497
629,-9.7958235479
630,-9.8269495049
631,-9.8533272385
632,-9.8227175265
633,-9.7797646658
634,-9.8494327102
635,-9.8325724533
636,-9.7994181823
637,-9.8333974456
638,-9.8321460692
639,-9.8373628245
640,-9.8438609170
641,-9.8197874692
642,-9.8383335363
643,-9.8358292145
644,-9.8404315539
645,-9.8487295143
646,-9.8097593031
647,-9.8335995565
648,-9.7934448792
649,-9.8212786631
650,-9.8295788212
651,-9.8023227558
652,-9.8544950946
653,-9.8120557035
654,-9.8217834718
655,-9.8500175866
656,-9.8046586139
657,-9.8098774798
658,-9.8169625880
659,-9.8646823350
660,-9.8224067980
661,-9.8425698085
662,-9.8094261865
663,-9.8503469816
664,-9.8241332701
665,-9.8254300911
666,-9.8000320765
667,-9.8184069993
668,-9.8903895688
669,-9.8348591824
670,-9.8311357369
671,-9.8242279269
672,-9.8165459851
673,-9.8061854137
674,-9.8257461979
675,-9.8348036361
676,-9.8469679512
677,-9.8343014825
678,-9.7951279958
679,-9.8471426854
680,-9.8318083358
681,-9.8526732849
682,-9.8345663121
683,-9.8310593959
684,-9.8503230674
685,-9.8421687016
686,-9.8466672399
687,-9.8247195795
688,-9.8367127644
689,-9.8681427957
690,-9.8009815618
691,-9.8520868853
692,-9.8590973674
693,-9.8204732542
694,-9.8270897871
695,-9.8427787216
696,-9.7937366619
697,-9.8723031874
698,-9.8263525224
699,-9.8340366580
700,-9.8501722075
701,-9.8256769049
702,-9.8166827448
703,-9.8427886483
704,-9.8471085072
705,-9.8325444819
706,-9.8230443314
707,-9.8611749323
708,-9.8448388226
709,-9.8258576361
710,-9.8319057601
711,-9.8183513208
712,-9.8208845544
713,-9.8135863596
714,-9.8166399243
715,-9.8149151538
716,-9.8595752851
717,-9.8619282725
718,-9.8302543923
719,-9.8715551056
720,-9.8270788807
721,-9.7978874491
722,-9.7962762191
723,-9.8590573636
724,-9.8302680074
725,-9.8038107571
726,-9.8371801924
727,-9.8728941165
728,-9.8387226478
729,-9.8091603799
730,-9.8338340000
731,-9.8330402105
732,-9.8336816759
733,-9.8465942783
734,-9.8347626553
735,-9.8532176227
736,-9.8653080785
737,-9.8347890896
738,-9.8373908046
739,-9.8532603868
740,-9.8532277657
741,-9.8220706072
742,-9.8088833063
743,-9.8458293916
744,-9.8218306525
745,-9.8129877814
746,-9.8360833206
747,-9.8189155258
748,-9.8576916615
749,-9.8322024195
750,-9.7977360865
751,-9.8484752480
752,-9.8104798806
753,-9.8197156725
754,-9.8445388448
755,-9.8290298310
756,-9.8523461124
757,-9.8576343200
758,-9.8355102914
759,-9.8518974436
760,-9.8101358633
761,-9.8516235300
762,-9.8299908295
763,-9.8138429824
764,-9.8433738810
765,-9.8664281556
766,-9.7959226154
767,-9.8462086086
768,-9.8527828024
769,-9.8313698661
770,-9.8319659930
771,-9.8356083931
772,-9.8237258234
773,-9.8366376681
774,-9.8342065307
775,-9.8367159343
776,-9.8347087240
777,-9.8191185815
778,-9.8591128956
779,-9.8405870803
780,-9.8481259757
781,-9.8330990921
782,-9.8363212375
783,-9.8349582658
784,-9.8887031300
785,-9.8619627737
786,-9.8115702971
787,-9.8534354672
788,-9.8280989117
789,-9.8411655990
790,-9.8255839861
791,-9.8481609639
792,-9.8351359870
793,-9.8510986894
794,-9.8337952818
795,-9.8345049821
796,-9.8257228932
797,-9.8197711121
798,-9.8324173013
799,-9.8492155358
800,-9.7978315962
801,-9.8364074957
802,-9.8512061679
803,-9.8543469250
804,-9.8416805489
805,-9.8436352906
806,-9.8454025890
807,-9.8586574106
808,-9.8422229702
809,-9.8404619749
810,-9.8106586787
811,-9.8071885754
812,-9.8287166670
813,-9.8322724705
814,-9.8560394349
815,-9.8252119946
816,-9.8743568858
817,-9.8441398822
818,-9.8362210325
819,-9.8810907507
820,-9.8511346381
821,-9.8309376591
822,-9.8558112701
823,-9.8154480670
824,-9.8165583358
825,-9.8618961631
826,-9.8439341392
827,-9.8063483230
828,-9.7905513398
829,-9.8588175646
830,-9.8527741441
831,-9.8340702971
832,-9.8419333475
833,-9.8222614527
834,-9.8073729339
835,-9.8360042239
836,-9.8243277059
837,-9.8199517288
838,-9.8209559204
839,-9.7989472094
840,-9.8883849343
841,-9.8034512088
842,-9.7889405097
843,-9.7749672215
844,-9.8788986063
845,-9.8971195668
846,-9.8111513868
847,-9.8015294647
848,-9.8677568602
849,-9.8467965645
850,-9.8053148599
851,-9.8529556364
852,-9.8063677033
853,-9.8294148759
854,-9.8439976294
855,-9.8444642585
856,-9.8716605732
857,-9.8050175120
858,-9.8187675009
859,-9.8165866491
860,-9.8306551087
861,-9.8723270986
862,-9.8105376145
863,-9.8519338260
864,-9.8248400668
865,-9.8702158416
866,-9.8151523144
867,-9.8145751202
868,-9.8241466948
869,-9.8322221480
870,-9.8112325402
871,-9.8131251950
872,-9.8106864709
873,-9.8500642859
874,-9.8290214360
875,-9.8478907362
876,-9.8490066328
877,-9.8129999755
878,-9.7967813152
879,-9.8362497788
880,-9.8622465776
881,-9.8090321528
882,-9.8409493155
883,-9.8561280616
884,-9.8392340619
885,-9.8571829632
886,-9.8339147187
887,-9.8429739370
888,-9.8144324898
889,-9.8350313831
890,-9.8536277345
891,-9.8203676201
892,-9.8475278226
893,-9.8409252222
894,-9.8206640736
895,-9.8355055291
896,-9.8593612089
897,-9.8565211487
898,-9.8077790114
899,-9.8396627824
900,-9.8360663696
901,-9.8485696903
902,-9.8670459568
903,-9.8607990517
904,-9.8182921812
905,-9.8475532843
906,-9.8336749542
907,-9.8263088455
908,-9.8265872746
909,-9.8301749373
910,-9.8426646476
911,-9.8346181421
912,-9.8399390916
913,-9.8176746562
914,-9.8453300217
915,-9.8592292710
916,-9.8581472459
917,-9.8247408627
918,-9.8373590729
919,-9.8199660392
920,-9.8561530052
921,-9.8300249673
922,-9.8328631197
923,-9.8385443327
924,-9.8284424051
925,-9.8172948996
926,-9.8427546133
927,-9.8365414922
928,-9.8433827304
929,-9.8191560496
930,-9.8200856177
931,-9.8432754362
932,-9.8504407399
933,-9.8291254810
934,-9.8493801703
935,-9.8425437216
936,-9.8274184877
937,-9.8499799718
938,-9.8410732734
939,-9.8246575557
940,-9.8509575355
941,-9.8377471177
942,-9.8326953998
943,-9.8394274998
944,-9.8452339809
945,-9.8110404184
946,-9.8336977153
947,-9.8604292418
948,-9.8178757560
949,-9.8461324249
950,-9.8349381727
951,-9.8283154680
952,-9.8326739981
953,-9.8230071699
954,-9.8353510168
955,-9.8304564402
956,-9.8500894789
957,-9.8313143905
958,-9.8254128768
959,-9.8406163910
960,-9.8335262071
961,-9.8338042030
962,-9.8161614381
963,-9.8160141754
964,-9.8493018661
965,-9.8264685648
966,-9.8442254193
967,-9.8437433976
968,-9.8607496164
969,-9.8739098233
970,-9.8259734965
971,-9.8341287218
972,-9.8411486759
973,-9.8146732314
974,-9.8176364463
975,-9.8066705687
976,-9.8394809003
977,-9.8308299105
978,-9.8121915167
979,-9.8372852168
980,-9.8443015180
981,-9.8362728718
982,-9.8297827120
983,-9.8379924683
984,-9.8429043761
985,-9.8370611599
986,-9.8319448978
987,-9.8239004122
988,-9.8148578826
989,-9.8285060772
990,-9.8349472015
991,-9.8424577924
992,-9.8030300966
993,-9.8405253324
994,-9.8483749501
995,-9.8267122771
996,-9.8263450870
997,-9.8222562721
998,-9.8550742088
999,-9.8570632042
1000,-9.8398124754
1001,-9.8436742408
1002,-9.8406608690
1003,-9.8102403425
1004,-9.8212580612
1005,-9.8368483524
1006,-9.8418263960
1007,-9.8359959412
1008,-9.8498099358
1009,-9.8440534909
1010,-9.8404588508
1011,-9.8267642183
1012,-9.8281354230
1013,-9.8394200209
1014,-9.8185607464
1015,-9.8421235668
1016,-9.8315674288
1017,-9.8307401476
1018,-9.8390407211
1019,-9.8441661163
1020,-9.8533847563
1021,-9.8198397014
1022,-9.8349860862
1023,-9.8367203965
1024,-9.8229544677
1025,-9.8397156686
1026,-9.8236050696
1027,-9.8210250857
1028,-9.8456668224
1029,-9.8351037462
1030,-9.8318931658
1031,-9.8294048844
1032,-9.8442385598
1033,-9.8334704684
1034,-9.8282720225
1035,-9.8436802522
1036,-9.8132030472
1037,-9.8651977746
1038,-9.8180096915
1039,-9.7903635302
1040,-9.8425712519
1041,-9.8339995761
1042,-9.8424633813
1043,-9.8370035207
1044,-9.8311719141
1045,-9.8484349998
1046,-9.8163239884
1047,-9.8466018443
1048,-9.8420896552
1049,-9.8090780229
1050,-9.8132473739
1051,-9.8185002272
1052,-9.7963903840
1053,-9.8235633279
1054,-9.8189983208
1055,-9.8177388134
1056,-9.8140701773
1057,-9.8268782095
1058,-9.8227190824
1059,-9.8543850598
1060,-9.8480191607
1061,-9.8385721366
1062,-9.8180804916
1063,-9.8420170241
1064,-9.8408628464
1065,-9.8395769775
1066,-9.8450856192
1067,-9.8371056925
1068,-9.8384089258
1069,-9.8338378093
1070,-9.8475763141
1071,-9.8441542062
1072,-9.8292250402
1073,-9.8400266378
1074,-9.8487100100
1075,-9.8317314684
1076,-9.8304969057
1077,-9.8522631556
1078,-9.8473614760
1079,-9.8439861761
1080,-9.8203684487
1081,-9.8498538479
1082,-9.8276686655
1083,-9.8456226477
1084,-9.8327598019
