iteration,energy
0,-14.6003792111
1,-15.5211413775
2,-15.1040091844
3,-15.0217642222
4,-15.2777870261
5,-15.2116918747
6,-15.5902760576
7,-15.9776263195
8,-15.4851860304
9,-14.9437537261
10,-15.1346114679
11,-16.1739362446
12,-15.6497584534
13,-16.0387268617
14,-15.8707431302
15,-15.7259819078
16,-16.0891609088
17,-16.4785511809
18,-16.0344365195
19,-16.0754683939
20,-16.0110659176
21,-15.9619305065
22,-16.0872419777
23,-16.0436353856
24,-16.2255335767
25,-16.4784710798
26,-16.2433403671
27,-16.3694749594
28,-16.1851383017
29,-16.2928440757
30,-16.5766916990
31,-16.3951671243
32,-16.3591736070
33,-16.3024649591
34,-16.4784961239
35,-16.2535606130
36,-16.3639897686
37,-16.2175033141
38,-16.4282932544
39,-16.1900871062
40,-16.3355904732
41,-16.2748039615
42,-16.4074841460
43,-16.2441602722
44,-16.2540746601
45,-16.1955038018
46,-16.4679159057
47,-16.3581695101
48,-16.3155916432
49,-16.4772055933
50,-16.5070180628
51,-16.5481153475
52,-16.3577562228
53,-16.4014664843
54,-16.3222002829
55,-16.4990239519
56,-16.6014540388
57,-16.4947310841
58,-16.3888874772
59,-16.3700195510
60,-16.4284014069
61,-16.4691309730
62,-16.5672880009
63,-16.7149393502
64,-16.3572102712
65,-16.5299634133
66,-16.4482596822
67,-16.2822210488
68,-16.4790577556
69,-16.4121412782
70,-16.3405297335
71,-16.4163463693
72,-16.5007491392
73,-16.4055560539
74,-16.6000701336
75,-16.4690647044
76,-16.5215219013
77,-16.5754343409
78,-16.3488104126
79,-16.4961505231
80,-16.5784872492
81,-16.5016315156
82,-16.3477120859
83,-16.3945954355
84,-16.6388045116
85,-16.4013945017
86,-16.6919934815
87,-16.5346514840
88,-16.5655027332
89,-16.4596656649
90,-16.3882916771
91,-16.5442516586
92,-16.5006113847
93,-16.4945997834
94,-16.5227618643
95,-16.4285789022
96,-16.6113630289
97,-16.3443136114
98,-16.5194086970
99,-16.6084168869
100,-16.4935509992
101,-16.6215072934
102,-16.5462094287
103,-16.4604986061
104,-16.5116372396
105,-16.4959013774
106,-16.5601381717
107,-16.4119985715
108,-16.5605722978
109,-16.4358631026
110,-16.6262467218
111,-16.6000314349
112,-16.3574244965
113,-16.5648945921
114,-16.3176730879
115,-16.5022000069
116,-16.5229808330
117,-16.4368845834
118,-16.5098652979
119,-16.4948102602
120,-16.4422595439
121,-16.4212219921
122,-16.5218108838
123,-16.4979521693
124,-16.5706450581
125,-16.5927580701
126,-16.4869548118
127,-16.4350490516
128,-16.5025038474
129,-16.5210452495
130,-16.4260703832
131,-16.5226016921
132,-16.4431808797
133,-16.6303077105
134,-16.4919818328
135,-16.5339303588
136,-16.4472464454
137,-16.5642850755
138,-16.4431027006
139,-16.5172028354
140,-16.5460735052
141,-16.5867968907
142,-16.4901863899
143,-16.5198625423
144,-16.5073366355
145,-16.5670499500
146,-16.4309906443
147,-16.5066454483
148,-16.5337296497
149,-16.4034191660
150,-16.4767635384
151,-16.5192904478
152,-16.5317961186
153,-16.4073966636
154,-16.4028307758
155,-16.4170815614
156,-16.4989515939
157,-16.4506726302
158,-16.5892086314
159,-16.6949392971
160,-16.4948589754
161,-16.5169163939
162,-16.4909572805
163,-16.5812710872
164,-16.5727279363
165,-16.4751919560
166,-16.4842483390
167,-16.3886625874
168,-16.5094847267
169,-16.5006994123
170,-16.5672297588
171,-16.4042680520
172,-16.5950079505
173,-16.5419992644
174,-16.5031757207
175,-16.4613705103
176,-16.4492722232
177,-16.3689459556
178,-16.4514257197
179,-16.4959563574
180,-16.4763811039
181,-16.4984706948
182,-16.5045968618
183,-16.5029047704
184,-16.5680990405
185,-16.4850759379
186,-16.6711286544
187,-16.5870013375
188,-16.3435605277
189,-16.4177175354
190,-16.4946460255
191,-16.5570530969
192,-16.5626589241
193,-16.4491815100
194,-16.5098433381
195,-16.5114706909
196,-16.3799496506
197,-16.5366578043
198,-16.5319558819
199,-16.4863348272
200,-16.5342540171
201,-16.5322845929
202,-16.4372997813
203,-16.6111238850
204,-16.4957324644
205,-16.4962627034
206,-16.4766978744
207,-16.4964512865
208,-16.5733543562
209,-16.4799677029
210,-16.5819508777
211,-16.5140425534
212,-16.5647908821
213,-16.5768560034
214,-16.5193363252
215,-16.5058047891
216,-16.5173774632
217,-16.5979401895
218,-16.5310786891
219,-16.4450212426
220,-16.4794443206
221,-16.4723330541
222,-16.4850728962
223,-16.5432192557
224,-16.4135229611
225,-16.5855851814
226,-16.4365020269
227,-16.5991465259
228,-16.5393210276
229,-16.3685443461
230,-16.5079865299
231,-16.5926443368
232,-16.4801692681
233,-16.4728175129
234,-16.5690646012
235,-16.5800547973
236,-16.4175962624
237,-16.4785202413
238,-16.4927133307
239,-16.4561633037
240,-16.4716423779
241,-16.4777946072
242,-16.4671073659
243,-16.4351233821
244,-16.4923751294
245,-16.5104950554
246,-16.5391998275
247,-16.5445486003
248,-16.5446314914
249,-16.5793434887
250,-16.4879760955
251,-16.4699200094
252,-16.4814693597
253,-16.5470816229
254,-16.4952886392
255,-16.6333675257
256,-16.5063942816
257,-16.4634055842
258,-16.4768456738
259,-16.3848219841
260,-16.5303981755
261,-16.6463776909
262,-16.5510636447
263,-16.4747282575
264,-16.4698188209
265,-16.4314620818
266,-16.5505859867
267,-16.5373840323
268,-16.5378352975
269,-16.5784439377
270,-16.4353865436
271,-16.4877608868
272,-16.5235377127
273,-16.5339178247
274,-16.5461633423
275,-16.5116427780
276,-16.5197139159
277,-16.4377590423
278,-16.6191382558
279,-16.4508435738
280,-16.6569360903
281,-16.4977166701
282,-16.4970276009
283,-16.5187382568
284,-16.5194876408
285,-16.5006191382
286,-16.5513909163
287,-16.5953793030
288,-16.4969964195
289,-16.5036626751
290,-16.5089257783
291,-16.5504920814
292,-16.4819064795
293,-16.5117407149
294,-16.5517741704
295,-16.5727742202
296,-16.5316315430
297,-16.5169977145
298,-16.4846780551
299,-16.5230222177
300,-16.5807856807
301,-16.4563928064
302,-16.4642128633
303,-16.4616697247
304,-16.5548046750
305,-16.4843015670
306,-16.5280095195
307,-16.5250730371
308,-16.4460193009
309,-16.5152562016
310,-16.4479623581
311,-16.5408429343
312,-16.5032144828
313,-16.5310523081
314,-16.5396050963
315,-16.5707314554
316,-16.5344424546
317,-16.5277223226
318,-16.5820215673
319,-16.4893436322
320,-16.4763643059
