iteration,energy
0,-12.0489652381
1,-12.6980258423
2,-11.4530764370
3,-11.7331555629
4,-11.9730655530
5,-12.5844062617
6,-12.5432623640
7,-12.0894092473
8,-12.3175150862
9,-12.7597457410
10,-13.6594537687
11,-13.4205668222
12,-13.5497197872
13,-13.3106693553
14,-14.2108468882
15,-13.5529132743
16,-14.4415410624
17,-14.1024119240
18,-14.1705049320
19,-14.7092008175
20,-14.2704563108
21,-14.4368988130
22,-14.5784662404
23,-14.3244764850
24,-14.5573422981
25,-14.3515335336
26,-14.2747880172
27,-15.1939271720
28,-14.2838898261
29,-13.9026810888
30,-14.4924578703
31,-14.5223858538
32,-14.6288314967
33,-14.4606533307
34,-14.5880428739
35,-14.7041089551
36,-14.5098734871
37,-14.3786139335
38,-14.6601557869
39,-14.4670423441
40,-14.8431498578
41,-14.7430162913
42,-14.3729094245
43,-14.7637481806
44,-14.7185030336
45,-14.8420590068
46,-14.7564022714
47,-14.8061380617
48,-14.7249769723
49,-14.6161014697
50,-14.6855749589
51,-14.5898788382
52,-14.5886985854
53,-14.4158969962
54,-14.4757570616
55,-14.5114889069
56,-14.4655373904
57,-14.4677860680
58,-14.6350179392
59,-14.7440957407
60,-14.7575278961
61,-14.7798321012
62,-14.7402989757
63,-14.8087868429
64,-15.1085539655
65,-14.8504000078
66,-14.7945392155
67,-14.8948038998
68,-14.7685098331
69,-14.8201570866
70,-14.7941023981
71,-14.7148000173
72,-14.7642849812
73,-14.7326992862
74,-14.8299045713
75,-14.9228659127
76,-14.8462725805
77,-14.7848993515
78,-14.6340693705
79,-14.8997543286
80,-14.9194598820
81,-14.6585670965
82,-14.9868856529
83,-14.7932924307
84,-14.8248148802
85,-14.9179835950
86,-14.4815166399
87,-14.8223680543
88,-14.7460164218
89,-14.9557871837
90,-14.8683498055
91,-14.8481763936
92,-14.7144736492
93,-14.9006367670
94,-14.7680815432
95,-14.7242955519
96,-14.8053945508
97,-14.8467832354
98,-15.0005544708
99,-14.7235678511
100,-14.8098879492
101,-14.8402512430
102,-14.7734528587
103,-14.8035100438
104,-14.6161925534
105,-14.8433821201
106,-14.7785142877
107,-14.8028831788
108,-14.6959660441
109,-14.9376093241
110,-15.0112854326
111,-14.8161194786
112,-14.9985969763
113,-14.9216607151
114,-14.7420936053
115,-14.6690844569
116,-14.6916477838
117,-14.8073072589
118,-14.8704791241
119,-14.8583490501
120,-15.0294176712
121,-15.0602234316
122,-14.9228355857
123,-14.7525459072
124,-14.8844827504
125,-14.8134358829
126,-15.0376250943
127,-14.7024928710
128,-14.5960678941
129,-14.7976542035
130,-14.7056066845
131,-14.8454538588
132,-14.7777083066
133,-14.9313167950
134,-14.8964750740
135,-14.5928530834
136,-14.8713195467
137,-14.9195241599
138,-14.8862416125
139,-14.8053143440
140,-14.8584642791
141,-14.8556298079
142,-14.9684400678
143,-14.8848754474
144,-14.9517085971
145,-14.8347845065
146,-14.8112087197
147,-15.0475655740
148,-14.8622085255
149,-14.9034566858
150,-14.7384482894
151,-14.8875837902
152,-14.8153135412
153,-14.8827183310
154,-14.8510996372
155,-14.7594488075
156,-14.8604947934
157,-14.7798991390
158,-14.9125324618
159,-14.8003136802
160,-14.7995552024
161,-14.8627317742
162,-14.8811542656
163,-14.7334181984
